,team,conf,conf_rank,stars_5,stars_4,stars_3,num_star_players,avg_recruit_score,composite_score,year
2852,West Virginia,Big-12,6,0,2,2,4,86.4,208.32,2018
2853,Iowa State,Big-12,7,0,1,2,3,84.81,185.19,2018
2854,Kansas,Big-12,8,0,2,2,4,83.78,178.25,2018
2855,Kansas State,Big-12,9,0,0,2,2,84,175.35,2018
2856,Texas Tech,Big-12,10,0,1,1,2,83.76,169.87,2018
2857,Ohio State,Big-Ten,1,3,2,3,8,94.29,317.06,2018
2858,Penn State,Big-Ten,2,3,1,8,12,91.7,285.92,2018
2859,Michigan,Big-Ten,3,0,7,1,8,88.75,230.56,2018
2860,Nebraska,Big-Ten,4,0,6,1,7,87.19,228.09,2018
2861,Maryland,Big-Ten,5,0,4,2,6,86.98,218.34,2018
2862,Michigan State,Big-Ten,6,0,3,1,4,86.95,212.21,2018
2863,Minnesota,Big-Ten,7,0,3,2,5,86.22,206.66,2018
2864,Iowa,Big-Ten,8,0,0,2,2,85.61,203.34,2018
2865,Wisconsin,Big-Ten,9,0,1,1,2,86.48,195.04,2018
2866,Indiana,Big-Ten,10,0,0,2,2,84.9,190.77,2018
2867,Purdue,Big-Ten,11,0,1,2,3,84.69,188.31,2018
2868,Illinois,Big-Ten,12,0,2,2,4,83.81,185.83,2018
2869,Rutgers,Big-Ten,13,0,0,2,2,84.24,182.24,2018
2870,Northwestern,Big-Ten,14,0,1,1,2,85.43,180.18,2018
2871,USC,Pac-12,1,4,1,1,6,94.23,291.2,2018
2872,Oregon,Pac-12,2,0,1,1,2,89.18,260.22,2018
2873,Washington,Pac-12,3,0,1,1,2,90.21,253.23,2018
2874,UCLA,Pac-12,4,0,9,1,10,87.32,237.77,2018
2875,Utah,Pac-12,5,0,2,2,4,85.77,209.39,2018
2876,Arizona State,Pac-12,6,0,2,2,4,86.23,208.21,2018
2877,Stanford,Pac-12,7,0,5,1,6,88.02,202.29,2018
2878,California,Pac-12,8,0,2,2,4,85.67,197.41,2018
2879,Washington State,Pac-12,9,0,2,2,4,83.66,194.98,2018
2880,Colorado,Pac-12,10,0,1,2,3,84.86,186.88,2018
2881,Arizona,Pac-12,11,0,0,2,2,84.91,181.14,2018
2882,Oregon State,Pac-12,12,0,0,2,2,83.66,172.99,2018
2883,Georgia,SEC,1,7,1,4,12,94.23,323.31,2018
2884,Alabama,SEC,2,2,1,7,10,91.94,289.94,2018
2885,Auburn,SEC,3,0,1,8,9,90.22,262.77,2018
2886,Florida,SEC,4,0,1,7,8,90.75,259.56,2018
2887,LSU,SEC,5,1,1,9,11,90.11,254.38,2018
2888,Texas A&M,SEC,6,0,1,1,2,89.56,251.2,2018
2889,South Carolina,SEC,7,0,9,1,10,88.97,242.04,2018
2890,Tennessee,SEC,8,0,8,1,9,87.57,231.34,2018
2891,Mississippi State,SEC,9,0,6,1,7,87.2,218.47,2018
2892,Ole Miss,SEC,10,0,3,1,4,86.56,211.49,2018
2893,Kentucky,SEC,11,0,3,2,5,86.11,206.91,2018
2894,Vanderbilt,SEC,12,0,3,1,4,86.19,202.04,2018
2895,Missouri,SEC,13,0,0,2,2,85.28,197.38,2018
2896,Arkansas,SEC,14,0,2,1,3,86.12,192.11,2018
2897,Cincinnati,AAC,1,0,1,2,3,84.43,192.64,2018
2898,USF,AAC,2,0,0,2,2,83.59,176.25,2018
2899,Tulane,AAC,3,0,0,2,2,82.65,172.85,2018
2900,UCF,AAC,4,0,0,2,2,83.47,172.49,2018
2901,Houston,AAC,5,0,0,1,1,82.91,166.31,2018
2902,Memphis,AAC,6,0,1,1,2,81.52,155.73,2018
2903,Temple,AAC,7,0,0,2,2,81.4,155.39,2018
2904,SMU,AAC,8,0,0,1,1,82.08,151.67,2018
2905,East Carolina,AAC,9,0,0,1,1,81.09,147.43,2018
2906,Tulsa,AAC,10,0,0,1,1,80.36,137.25,2018
2907,Navy,AAC,11,0,0,1,1,78.27,126.16,2018
2908,Connecticut,AAC,12,0,0,1,1,79.72,124.72,2018
2909,FIU,C-USA,1,0,2,1,3,82.5,173.58,2018
2910,Marshall,C-USA,2,0,0,1,1,81.23,165.85,2018
2911,NA,C-USA,331,0,0,1,1,83.04,163.9,2018
2912,NA,C-USA,431,0,0,1,1,82.2,162.18,2018
2913,Western Kentucky,C-USA,5,0,0,2,2,81.49,154.77,2018
2914,Southern Miss,C-USA,6,0,0,1,1,81.34,154.05,2018
2915,UTSA,C-USA,7,0,0,1,1,81.46,152.98,2018
2916,UAB,C-USA,8,0,0,1,1,79.85,125.91,2018
2917,North Texas,C-USA,9,0,0,1,1,79.76,125.4,2018
2918,Middle Tennessee State,C-USA,10,0,0,7,7,80.32,125.31,2018
2919,Rice,C-USA,11,0,0,9,9,78.68,120.42,2018
2920,Charlotte,C-USA,12,0,0,5,5,78.77,120.42,2018
2921,Old Dominion,C-USA,13,0,0,4,4,78.2,108.27,2018
2922,UTEP,C-USA,14,0,0,3,3,77.15,105.24,2018
2923,Toledo,MAC,1,0,0,2,2,82.65,174,2018
2924,Western Michigan,MAC,2,0,0,1,1,82.88,163.69,2018
2925,Bowling Green,MAC,3,0,0,1,1,80.81,144.03,2018
2926,Northern Illinois,MAC,4,0,0,1,1,80.59,141.69,2018
2927,Kent State,MAC,5,0,0,8,8,79.47,127.72,2018
2928,Eastern Michigan,MAC,6,0,0,8,8,79.21,121.54,2018
2929,Ball State,MAC,7,0,0,8,8,78.6,115.57,2018
2930,Akron,MAC,8,0,0,5,5,79.31,114.01,2018
2931,Central Michigan,MAC,9,0,0,4,4,79.19,111.22,2018
2932,Ohio,MAC,10,0,0,5,5,78.63,110.94,2018
2933,Miami (OH),MAC,11,0,0,7,7,79.25,103.16,2018
2934,Buffalo,MAC,12,0,0,3,3,77.75,81.31,2018
2935,Boise State,M-West,1,0,1,2,3,83.91,183.33,2018
2936,San Diego State,M-West,2,0,0,1,1,81.52,159.56,2018
2937,Nevada,M-West,3,0,0,1,1,80,155.9,2018
2938,Colorado State,M-West,4,0,0,1,1,81.35,152.79,2018
2939,Fresno State,M-West,5,0,1,1,2,79.73,141.72,2018
2940,San Jose State,M-West,6,0,0,1,1,79.48,140.86,2018
2941,Hawaii,M-West,7,0,0,1,1,79.65,138.46,2018
2942,UNLV,M-West,8,0,0,1,1,79.71,131.08,2018
2943,Utah State,M-West,9,0,0,8,8,78.54,116.83,2018
2944,Air Force,M-West,10,0,0,7,7,77.69,110.51,2018
2945,New Mexico,M-West,11,0,0,6,6,77.95,110.31,2018
2946,Wyoming,M-West,12,0,0,6,6,78.07,109.14,2018
2947,Montana State,Big-Sky,1,0,0,8,8,79.83,95.13,2018
2948,Idaho,Big-Sky,2,0,0,1,1,76.67,91.14,2018
2949,Eastern Washington,Big-Sky,3,0,0,4,4,76.36,75.03,2018
2950,Sacramento State,Big-Sky,4,0,0,2,2,78.39,33.19,2018
2951,Weber State,Big-Sky,5,0,0,1,1,76.36,31.5,2018
2952,Montana,Big-Sky,6,0,0,1,1,77.84,30.84,2018
2953,Idaho State,Big-Sky,7,0,0,1,1,75.47,21.73,2018
2954,Portland State,Big-Sky,8,0,0,0,0,74.21,16.74,2018
2955,Northern Colorado,Big-Sky,NA,0,0,0,0,70,0,2018
2956,Northern Arizona,Big-Sky,NA,NA,NA,NA,NA,0,0,2018
2957,Kennesaw State,B-South,1,0,0,1,1,77.09,52.74,2018
2958,Stony Brook,B-South,2,0,0,1,1,78.02,31.48,2018
2959,Charleston Southern,B-South,3,0,0,1,1,85,15,2018
2960,Gardner-Webb,B-South,4,0,0,1,1,80.04,10.04,2018
2961,Virginia Military Institute,B-South,5,0,0,0,0,77.98,7.98,2018
2962,James Madison,CAA,1,0,0,0,0,79,26.73,2018
2963,Villanova,CAA,2,0,0,1,1,78.48,16.91,2018
2964,Rhode Island,CAA,3,0,0,1,1,82.15,12.15,2018
2965,Elon,CAA,4,0,0,1,1,81.15,11.15,2018
2966,William & Mary,CAA,5,0,0,1,1,81.15,11.15,2018
2967,Towson,CAA,6,0,0,0,0,75.47,10.92,2018
2968,Richmond,CAA,7,0,0,0,0,78.42,8.42,2018
2969,New Hampshire,CAA,8,0,0,0,0,77.98,7.98,2018
2970,Delaware,CAA,9,0,0,0,0,77.98,7.98,2018
2971,Albany,CAA,NA,NA,NA,NA,NA,0,0,2018
2972,Princeton,Ivy,1,0,1,7,8,79.87,119.03,2018
2973,Yale,Ivy,2,0,0,8,8,78.93,110.5,2018
2974,Harvard,Ivy,3,0,0,4,4,78.66,82.06,2018
2975,Pennsylvania,Ivy,4,0,0,2,2,79.87,57.03,2018
2976,Columbia,Ivy,5,0,0,2,2,78.73,42.38,2018
2977,Dartmouth,Ivy,6,0,0,0,0,76.47,25.43,2018
2978,Brown,Ivy,7,0,0,0,0,76.41,6.41,2018
2979,Cornell,Ivy,8,0,0,0,0,69.96,-0.04,2018
2980,Howard,MEAC,1,0,0,2,2,78.8,34.71,2018
2981,Bethune-Cookman,MEAC,2,0,0,1,1,78.47,16.91,2018
2982,North Carolina A&T,MEAC,3,0,0,1,1,84.16,14.16,2018
2983,Savannah State,MEAC,4,0,0,1,1,80.04,10.04,2018
2984,Florida A&M,MEAC,5,0,0,0,0,79.03,9.03,2018
2985,Morgan State,MEAC,6,0,0,0,0,78.95,8.95,2018
2986,South Carolina State,MEAC,7,0,0,0,0,73.97,3.97,2018
2987,North Dakota State,MVC,1,0,0,2,2,76.4,86.92,2018
2988,Southern Illinois,MVC,2,0,0,3,3,79.43,62.45,2018
2989,Illinois State,MVC,3,0,0,0,0,75.5,27.1,2018
2990,Youngstown State,MVC,4,0,0,1,1,78.43,25.11,2018
2991,Missouri State,MVC,5,0,0,1,1,78.99,17.93,2018
2992,Western Illinois,MVC,6,0,0,1,1,78.48,16.91,2018
2993,Northern Iowa,MVC,7,0,0,1,1,75.64,16.88,2018
2994,South Dakota State,MVC,8,0,0,0,0,74.97,4.97,2018
2995,Indiana State,MVC,9,0,0,0,0,72.47,4.93,2018
2996,Sacred Heart,NEC,1,0,0,1,1,79.56,19.08,2018
2997,Duquesne,NEC,2,0,0,1,1,78.31,16.59,2018
2998,Monmouth,NEC,3,0,0,0,0,77.98,7.98,2018
2999,Wagner,NEC,4,0,0,0,0,72.48,4.97,2018
3000,Austin Peay,OVC,1,0,0,3,3,77.43,88.36,2018
3001,Eastern Kentucky,OVC,2,0,0,0,0,75.85,73.04,2018
3002,Jacksonville State,OVC,3,0,0,4,4,78.88,72.9,2018
3003,Tennessee-Martin,OVC,4,0,0,2,2,78.82,58.51,2018
3004,Tennessee Tech,OVC,5,0,0,1,1,78.28,47.41,2018
3005,Tennessee State,OVC,6,0,0,1,1,78.82,34.68,2018
3006,Murray State,OVC,7,0,0,1,1,79.5,28.3,2018
3007,Southeast Missouri State,OVC,8,0,0,0,0,78.02,8.02,2018
3008,Fordham,Patriot,1,0,0,1,1,79.17,27.25,2018
3009,Lafayette,Patriot,2,0,0,1,1,80.09,20.12,2018
3010,Holy Cross,Patriot,3,0,0,0,0,75.44,16.26,2018
3011,Lehigh,Patriot,4,0,0,0,0,75.97,11.91,2018
3012,Colgate,Patriot,5,0,0,0,0,76.98,6.98,2018
3013,Arkansas State,SBC,1,0,0,1,1,81.14,146.94,2018
3014,Georgia Southern,SBC,2,0,0,1,1,80.52,146.64,2018
3015,Georgia State,SBC,3,0,0,1,1,80.23,140.45,2018
3016,Troy,SBC,4,0,0,1,1,81.02,136.65,2018
3017,Texas State,SBC,5,0,0,8,8,78.67,124.24,2018
3018,Appalachian State,SBC,6,0,0,1,1,78.94,120.2,2018
3019,Coastal Carolina,SBC,7,0,0,8,8,78.23,120.13,2018
3020,South Alabama,SBC,8,0,0,9,9,78.58,120.03,2018
3021,Louisiana,SBC,9,0,0,5,5,79.65,118.97,2018
3022,Louisiana-Monroe,SBC,10,0,0,6,6,78.76,116.57,2018
3023,Stephen F. Austin,SLC,1,0,0,2,2,77.65,50.86,2018
3024,NA,SLC,231,0,0,0,0,76.39,41.65,2018
3025,NA,SLC,331,0,0,2,2,79.51,37.36,2018
3026,Sam Houston State,SLC,4,0,0,1,1,78.46,25.16,2018
3027,Sam Houston State,SLC,4,0,0,1,1,78.46,25.16,2018
3028,Houston Baptist,SLC,5,0,0,0,0,78.09,24.06,2018
3029,Incarnate Word,SLC,6,0,0,1,1,79.59,NA,2018
3030,Northwestern State,SLC,7,0,0,0,0,77.36,14.69,2018
3031,McNeese State,SLC,8,0,0,0,0,74.83,14.46,2018
3032,Southeastern Louisiana,SLC,9,0,0,1,1,81.11,11.11,2018
3033,Abilene Christian,SLC,10,0,0,0,0,70.97,NA,2018
3034,Mercer,Southern,1,0,0,4,4,79.06,80.23,2018
3035,Chattanooga,Southern,2,0,0,5,5,79.77,80.03,2018
3036,Furman,Southern,3,0,0,0,0,77.11,34.46,2018
3037,Western Carolina,Southern,4,0,0,1,1,79.59,28.54,2018
3038,The Citadel,Southern,5,0,0,2,2,82.29,24.53,2018
3039,Samford,Southern,6,0,0,0,0,77.72,15.4,2018
3040,Wofford,Southern,7,0,0,0,0,74.47,8.91,2018
3041,East Tennessee State,Southern,8,0,0,0,0,78.53,8.53,2018
3042,Grambling State,SW-AC,1,0,0,1,1,79.23,44.91,2018
3043,Alcorn State,SW-AC,2,0,0,1,1,79.69,38,2018
3044,Prairie View A&M,SW-AC,3,0,0,1,1,81.45,22.85,2018
3045,Texas Southern,SW-AC,4,0,0,1,1,78.17,16.3,2018
3046,Alabama State,SW-AC,5,0,0,0,0,77.81,15.57,2018
3047,Mississippi Valley State,SW-AC,6,0,0,0,0,79.53,9.53,2018
3048,Alabama A&M,SW-AC,7,0,0,0,0,77.98,7.98,2018
